SIGLA;UF_CIDADE;DESCRICAO;CRECHE_PARCIAL;CRECHE_INTEGRAL;PRE_PARCIAL;PRE_INTEGRAL;FUND1_PARCIAL;FUND1_INTEGRAL;FUND2_PARCIAL;FUND2_INTEGRAL;MEDIO_PARCIAL;MEDIO_INTEGRAL;EJA_FUND;EJA_MEDIO;TOTAL_REGULAR;POR_CENTO;PRE_PARCIAL_AEE;PRE_INTEGRAL_AEE;FUND1_PARCIAL_AEE;FUND1_INTEGRAL_AEE;FUND2_PARCIAL_AEE;FUND2_INTEGRAL_AEE;MEDIO_PARCIAL_AEE;MEDIO_INTEGRAL_AEE;EJA_FUND_AEE;EJA_MEDIO_AEE;TOTAL_AEE;POR_CENTO_AEE
SP;NOVA INDEPENDENCIA;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;NOVA INDEPENDENCIA;Estadual e Municipal;0;1310;1120;0;0;2730;1670;960;1620;0;580;400;;;0;50;100;0;0;120;20;30;30;0;40;0
SP;NOVA LUZITANIA;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;NOVA LUZITANIA;Estadual Urbana;0;0;0;0;0;0;0;1280;0;720;0;0;;;0;0;0;0;0;0;0;20;0;10;0;0
SP;NOVA LUZITANIA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;NOVA LUZITANIA;Municipal Urbana;0;590;0;570;0;1700;0;0;0;0;0;0;;;0;10;0;0;0;30;0;0;0;0;0;0
SP;NOVA LUZITANIA;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;NOVA LUZITANIA;Estadual e Municipal;0;590;0;570;0;1700;0;1280;0;720;0;0;;;0;10;0;0;0;30;0;20;0;10;0;0
SP;NOVA ODESSA;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;NOVA ODESSA;Estadual Urbana;0;0;0;0;0;0;9290;119;1599;2410;280;220;;;0;0;0;0;0;0;430;430;320;150;10;20
SP;NOVA ODESSA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;NOVA ODESSA;Municipal Urbana;3800;5510;8540;2240;1878;9810;0;0;0;0;150;0;;;90;50;470;180;1220;400;0;0;0;0;10;0
SP;NOVA ODESSA;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;NOVA ODESSA;Estadual e Municipal;3800;5510;8540;2240;1878;9810;9290;119;1599;2410;430;220;;;90;50;470;180;1220;400;430;430;320;150;20;20
SP;NOVAIS;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;NOVAIS;Estadual Urbana;0;0;0;0;0;0;0;0;1650;0;0;0;;;0;0;0;0;0;0;0;0;70;0;0;0
SP;NOVAIS;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;NOVAIS;Municipal Urbana;1260;0;1220;0;2810;460;2450;0;0;0;0;0;;;0;0;0;0;100;0;140;0;0;0;0;0
SP;NOVAIS;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;NOVAIS;Estadual e Municipal;1260;0;1220;0;2810;460;2450;0;1650;0;0;0;;;0;0;0;0;100;0;140;0;70;0;0;0
SP;NOVO HORIZONTE;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;NOVO HORIZONTE;Estadual Urbana;0;0;0;0;0;0;0;1300;9130;3260;0;490;;;0;0;0;0;0;0;0;80;350;190;0;30
SP;NOVO HORIZONTE;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;NOVO HORIZONTE;Municipal Urbana;0;4060;3350;3040;1418;4270;1374;490;0;0;560;0;;;0;90;270;200;780;100;550;20;0;0;10;0
SP;NOVO HORIZONTE;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;NOVO HORIZONTE;Estadual e Municipal;0;4060;3350;3040;1418;4270;1374;1790;9130;3260;560;490;;;0;90;270;200;780;100;550;100;350;190;10;30
SP;NUPORANGA;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;NUPORANGA;Estadual Urbana;0;0;0;0;0;0;0;0;0;1680;0;0;;;0;0;0;0;0;0;0;0;0;80;0;0
SP;NUPORANGA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;NUPORANGA;Municipal Urbana;0;1760;540;1090;2290;1880;3320;0;0;0;0;0;;;0;20;30;30;150;50;80;0;0;0;0;0
SP;NUPORANGA;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;NUPORANGA;Estadual e Municipal;0;1760;540;1090;2290;1880;3320;0;0;1680;0;0;;;0;20;30;30;150;50;80;0;0;80;0;0
SP;OCAUCU;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;OCAUCU;Estadual Urbana;0;0;0;0;0;0;2320;0;1450;0;0;0;;;0;0;0;0;0;0;130;0;20;0;0;0
SP;OCAUCU;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;OCAUCU;Municipal Urbana;170;1330;910;180;1560;980;0;0;0;0;0;0;;;0;0;10;20;60;20;0;0;0;0;0;0
SP;OCAUCU;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;OCAUCU;Estadual e Municipal;170;1330;910;180;1560;980;2320;0;1450;0;0;0;;;0;0;10;20;60;20;130;0;20;0;0;0
SP;OLEO;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;OLEO;Estadual Urbana;0;0;0;0;0;0;0;1450;0;860;0;0;;;0;0;0;0;0;0;0;90;0;20;0;0
SP;OLEO;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;OLEO;Municipal Urbana;0;530;0;410;0;1040;0;0;0;0;0;0;;;0;0;0;0;0;30;0;0;0;0;0;0
SP;OLEO;Municipal Rural;0;0;110;0;450;0;0;0;0;0;0;0;;;0;0;10;0;20;0;0;0;0;0;0;0
SP;OLEO;Estadual e Municipal;0;530;110;410;450;1040;0;1450;0;860;0;0;;;0;0;10;0;20;30;0;90;0;20;0;0
SP;OLIMPIA;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;OLIMPIA;Estadual Urbana;0;0;0;0;0;0;0;2529;1053;7930;0;560;;;0;0;0;0;0;0;0;1050;200;330;0;0
SP;OLIMPIA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;OLIMPIA;Municipal Urbana;3640;8560;6540;5060;2163;8130;0;0;0;0;300;0;;;140;230;500;270;1540;510;0;0;0;0;20;0
SP;OLIMPIA;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;OLIMPIA;Estadual e Municipal;3640;8560;6540;5060;2163;8130;0;2529;1053;7930;300;560;;;140;230;500;270;1540;510;0;1050;200;330;20;0
SP;ONDA VERDE;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;ONDA VERDE;Estadual Urbana;0;0;0;0;0;0;2550;0;1390;0;0;0;;;0;0;0;0;0;0;90;0;50;0;0;0
SP;ONDA VERDE;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;ONDA VERDE;Municipal Urbana;0;1230;570;610;3180;0;0;0;0;0;70;0;;;0;0;70;10;90;0;0;0;0;0;0;0
SP;ONDA VERDE;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;ONDA VERDE;Estadual e Municipal;0;1230;570;610;3180;0;2550;0;1390;0;70;0;;;0;0;70;10;90;0;90;0;50;0;0;0
SP;ORIENTE;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;ORIENTE;Estadual Urbana;0;0;0;0;0;0;0;1920;160;520;60;120;;;0;0;0;0;0;0;0;80;0;10;0;0
SP;ORIENTE;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;ORIENTE;Municipal Urbana;140;1130;450;770;0;2900;0;0;0;0;50;0;;;0;0;0;10;0;50;0;0;0;0;0;0
SP;ORIENTE;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;ORIENTE;Estadual e Municipal;140;1130;450;770;0;2900;0;1920;160;520;110;120;;;0;0;0;10;0;50;0;80;0;10;0;0
SP;ORINDIUVA;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;ORINDIUVA;Estadual Urbana;0;0;0;0;0;0;0;0;270;1760;0;0;;;0;0;0;0;0;0;0;0;20;100;0;0
SP;ORINDIUVA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;ORINDIUVA;Municipal Urbana;0;1600;0;1460;0;3440;0;3450;0;0;0;0;;;0;10;0;60;0;150;0;150;0;0;0;0
SP;ORINDIUVA;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;ORINDIUVA;Estadual e Municipal;0;1600;0;1460;0;3440;0;3450;270;1760;0;0;;;0;10;0;60;0;150;0;150;20;100;0;0
SP;ORLANDIA;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;ORLANDIA;Estadual Urbana;0;0;0;0;0;0;0;0;1197;0;0;250;;;0;0;0;0;0;0;0;0;890;0;0;30
SP;ORLANDIA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;ORLANDIA;Municipal Urbana;1140;5550;2080;4240;1143;5680;9130;5520;0;0;760;0;;;100;10;120;140;550;240;750;250;0;0;70;0
SP;ORLANDIA;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;ORLANDIA;Estadual e Municipal;1140;5550;2080;4240;1143;5680;9130;5520;1197;0;760;250;;;100;10;120;140;550;240;750;250;890;0;70;30
SP;OSASCO;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;OSASCO;Estadual Urbana;0;0;0;0;20;0;17761;847;17142;3152;2430;3330;;;0;0;0;0;0;0;6570;3440;4420;1450;60;70
SP;OSASCO;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;OSASCO;Municipal Urbana;440;11571;13353;0;35833;1517;0;0;0;0;3840;0;;;10;730;5300;0;1589;440;0;0;0;0;10;0
SP;OSASCO;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;OSASCO;Estadual e Municipal;440;11571;13353;0;35835;1517;17761;847;17142;3152;6270;3330;;;10;730;5300;0;1589;440;6570;3440;4420;1450;70;70
SP;OSCAR BRESSANE;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;OSCAR BRESSANE;Estadual Urbana;0;0;0;0;0;0;0;0;0;670;0;0;;;0;0;0;0;0;0;0;0;0;10;0;0
SP;OSCAR BRESSANE;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;OSCAR BRESSANE;Municipal Urbana;0;510;330;0;1300;0;950;0;0;0;0;0;;;0;10;40;0;100;0;60;0;0;0;0;0
SP;OSCAR BRESSANE;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;OSCAR BRESSANE;Estadual e Municipal;0;510;330;0;1300;0;950;0;0;670;0;0;;;0;10;40;0;100;0;60;0;0;10;0;0
SP;OSVALDO CRUZ;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;OSVALDO CRUZ;Estadual Urbana;0;0;0;0;0;0;0;9660;6520;3550;50;240;;;0;0;0;0;0;0;0;510;50;270;0;30
SP;OSVALDO CRUZ;Estadual Rural;0;0;0;0;0;0;0;0;0;0;1080;1010;;;0;0;0;0;0;0;0;0;0;0;30;30
SP;OSVALDO CRUZ;Municipal Urbana;0;3440;1300;2590;0;1037;0;0;0;0;0;0;;;0;60;120;130;0;450;0;0;0;0;0;0
SP;OSVALDO CRUZ;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;OSVALDO CRUZ;Estadual e Municipal;0;3440;1300;2590;0;1037;0;9660;6520;3550;1130;1250;;;0;60;120;130;0;450;0;510;50;270;30;60
SP;OURINHOS;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;OURINHOS;Estadual Urbana;0;0;0;0;2490;1090;145;1266;2559;4120;70;1900;;;0;0;0;0;30;20;280;190;550;140;0;80
SP;OURINHOS;Estadual Rural;0;0;0;0;0;190;0;170;80;50;0;0;;;0;0;0;0;0;0;0;0;0;10;0;0
SP;OURINHOS;Municipal Urbana;0;1585;18;0;4291;1480;1478;0;0;0;1970;0;;;0;120;1050;0;2550;30;880;0;0;0;90;0
SP;OURINHOS;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;OURINHOS;Estadual e Municipal;0;1585;18;0;454;2760;2928;1283;2567;4170;2040;1900;;;0;120;1050;0;2580;50;1160;190;550;150;90;80
SP;OURO VERDE;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;OURO VERDE;Estadual Urbana;0;0;0;0;0;0;0;0;2450;0;0;220;;;0;0;0;0;0;0;0;0;30;0;0;20
SP;OURO VERDE;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;OURO VERDE;Municipal Urbana;850;1040;1900;0;4260;0;4220;0;0;0;240;0;;;20;10;130;0;160;210;160;10;0;0;0;0
SP;OURO VERDE;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;OURO VERDE;Estadual e Municipal;850;1040;1900;0;4260;0;4220;0;2450;0;240;220;;;20;10;130;0;160;210;160;10;30;0;0;20
SP;OUROESTE;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;OUROESTE;Estadual Urbana;0;0;0;0;0;0;0;4190;370;2190;0;0;;;0;0;0;0;0;0;0;140;10;150;0;0
SP;OUROESTE;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;OUROESTE;Municipal Urbana;0;2110;0;2190;0;5880;0;570;0;0;110;0;;;0;110;0;100;0;300;0;60;0;0;0;0
SP;OUROESTE;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;OUROESTE;Estadual e Municipal;0;2110;0;2190;0;5880;0;4760;370;2190;110;0;;;0;110;0;100;0;300;0;200;10;150;0;0
SP;PACAEMBU;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;PACAEMBU;Estadual Urbana;0;0;0;0;0;0;0;3600;380;1340;80;240;;;0;0;0;0;0;0;0;110;20;80;10;0
SP;PACAEMBU;Estadual Rural;0;0;0;0;0;0;0;0;0;0;2110;1420;;;0;0;0;0;0;0;0;0;0;0;40;0
SP;PACAEMBU;Municipal Urbana;0;1550;1970;0;3220;820;0;0;0;0;0;0;;;0;40;90;0;170;20;0;0;0;0;0;0
SP;PACAEMBU;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PACAEMBU;Estadual e Municipal;0;1550;1970;0;3220;820;0;3600;380;1340;2190;1660;;;0;40;90;0;170;20;0;110;20;80;50;0
SP;PALESTINA;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;PALESTINA;Estadual Urbana;0;0;0;0;0;0;0;0;590;2940;0;0;;;0;0;0;0;0;0;0;0;50;180;0;0
SP;PALESTINA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PALESTINA;Municipal Urbana;0;2630;2550;0;5920;0;5230;0;0;0;0;0;;;0;0;60;0;240;0;340;0;0;0;0;0
SP;PALESTINA;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PALESTINA;Estadual e Municipal;0;2630;2550;0;5920;0;5230;0;590;2940;0;0;;;0;0;60;0;240;0;340;0;50;180;0;0
SP;PALMARES PAULISTA;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;PALMARES PAULISTA;Estadual Urbana;0;0;0;0;0;0;1810;2670;2760;0;190;380;;;0;0;0;0;0;0;170;20;100;0;10;10
SP;PALMARES PAULISTA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PALMARES PAULISTA;Municipal Urbana;370;1690;1050;1250;5910;0;0;0;0;0;0;0;;;0;0;0;20;210;0;0;0;0;0;0;0
SP;PALMARES PAULISTA;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PALMARES PAULISTA;Estadual e Municipal;370;1690;1050;1250;5910;0;1810;2670;2760;0;190;380;;;0;0;0;20;210;0;170;20;100;0;10;10
SP;PALMEIRA D OESTE;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;PALMEIRA D OESTE;Estadual Urbana;0;0;0;0;0;0;0;2270;0;1380;0;0;;;0;0;0;0;0;0;0;160;0;10;0;0
SP;PALMEIRA D OESTE;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PALMEIRA D OESTE;Municipal Urbana;0;1270;780;440;3070;340;0;0;0;0;20;180;;;0;10;0;0;140;0;0;0;0;0;0;0
SP;PALMEIRA D OESTE;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PALMEIRA D OESTE;Estadual e Municipal;0;1270;780;440;3070;340;0;2270;0;1380;20;180;;;0;10;0;0;140;0;0;160;0;10;0;0
SP;PALMITAL;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;PALMITAL;Estadual Urbana;0;0;0;0;0;0;4980;2680;5280;1000;80;530;;;0;0;0;0;0;0;320;70;150;20;0;0
SP;PALMITAL;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PALMITAL;Municipal Urbana;0;4540;400;2900;5770;3180;0;0;0;0;170;0;;;0;60;40;110;300;220;0;0;0;0;20;0
SP;PALMITAL;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PALMITAL;Estadual e Municipal;0;4540;400;2900;5770;3180;4980;2680;5280;1000;250;530;;;0;60;40;110;300;220;320;70;150;20;20;0
SP;PANORAMA;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;PANORAMA;Estadual Urbana;0;0;0;0;0;0;0;6520;760;2740;100;230;;;0;0;0;0;0;0;0;190;10;90;0;10
SP;PANORAMA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PANORAMA;Municipal Urbana;0;2580;2280;660;8530;0;0;0;0;0;0;0;;;0;60;130;0;350;0;0;0;0;0;0;0
SP;PANORAMA;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PANORAMA;Estadual e Municipal;0;2580;2280;660;8530;0;0;6520;760;2740;100;230;;;0;60;130;0;350;0;0;190;10;90;0;10
SP;PARAGUACU PAULISTA;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;PARAGUACU PAULISTA;Estadual Urbana;0;0;0;0;0;0;3660;710;7490;950;0;580;;;0;0;0;0;0;0;120;30;430;60;0;10
SP;PARAGUACU PAULISTA;Estadual Rural;0;0;0;0;0;0;0;0;2310;1130;380;200;;;0;0;0;0;0;0;0;0;40;10;10;0
SP;PARAGUACU PAULISTA;Municipal Urbana;4490;5310;6590;1870;2246;0;1337;0;0;0;500;0;;;30;20;510;110;1080;0;800;0;0;0;0;0
SP;PARAGUACU PAULISTA;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PARAGUACU PAULISTA;Estadual e Municipal;4490;5310;6590;1870;2246;0;1703;710;9800;2080;880;780;;;30;20;510;110;1080;0;920;30;470;70;10;10
SP;PARAIBUNA;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;PARAIBUNA;Estadual Urbana;0;0;0;0;0;0;6880;0;4230;0;200;370;;;0;0;0;0;0;0;260;0;230;0;10;20
SP;PARAIBUNA;Estadual Rural;0;0;0;0;0;0;1590;0;950;0;0;0;;;0;0;0;0;0;0;80;0;40;0;0;0
SP;PARAIBUNA;Municipal Urbana;200;1800;1280;1130;6350;0;0;0;0;0;0;0;;;30;20;120;90;350;0;0;0;0;0;0;0
SP;PARAIBUNA;Municipal Rural;0;0;1390;0;3510;0;0;0;0;0;0;0;;;0;0;70;0;70;0;0;0;0;0;0;0
SP;PARAIBUNA;Estadual e Municipal;200;1800;2670;1130;9860;0;8470;0;5180;0;200;370;;;30;20;190;90;420;0;340;0;270;0;10;20
SP;PARAISO;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;PARAISO;Estadual Urbana;0;0;0;0;0;0;0;0;240;1020;0;0;;;0;0;0;0;0;0;0;0;0;80;0;0
SP;PARAISO;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PARAISO;Municipal Urbana;310;1020;780;450;1870;1120;2470;0;0;0;0;0;;;20;10;30;0;130;60;270;0;0;0;0;0
SP;PARAISO;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PARAISO;Estadual e Municipal;310;1020;780;450;1870;1120;2470;0;240;1020;0;0;;;20;10;30;0;130;60;270;0;0;80;0;0
SP;PARANAPANEMA;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;PARANAPANEMA;Estadual Urbana;0;0;0;0;0;0;0;0;3050;0;0;0;;;0;0;0;0;0;0;0;0;100;0;0;0
SP;PARANAPANEMA;Estadual Rural;0;0;0;0;0;0;0;0;2760;0;0;0;;;0;0;0;0;0;0;0;0;140;0;0;0
SP;PARANAPANEMA;Municipal Urbana;0;1990;2260;0;5830;0;4840;0;0;0;110;0;;;0;50;190;0;260;0;140;0;0;0;0;0
SP;PARANAPANEMA;Municipal Rural;0;2270;2360;0;5950;440;4700;0;0;0;0;0;;;0;30;120;0;230;10;140;0;0;0;0;0
SP;PARANAPANEMA;Estadual e Municipal;0;4260;4620;0;1178;440;9540;0;5810;0;110;0;;;0;80;310;0;490;10;280;0;240;0;0;0
SP;PARANAPUA;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;PARANAPUA;Estadual Urbana;0;0;0;0;0;0;0;1890;0;790;0;0;;;0;0;0;0;0;0;0;80;0;20;0;0
SP;PARANAPUA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PARANAPUA;Municipal Urbana;0;1230;0;1180;2390;0;0;0;0;0;0;0;;;0;10;0;50;90;0;0;0;0;0;0;0
SP;PARANAPUA;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PARANAPUA;Estadual e Municipal;0;1230;0;1180;2390;0;0;1890;0;790;0;0;;;0;10;0;50;90;0;0;80;0;20;0;0
SP;PARAPUA;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;PARAPUA;Estadual Urbana;0;0;0;0;0;0;0;3840;520;990;70;130;;;0;0;0;0;0;0;0;230;10;60;0;20
SP;PARAPUA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PARAPUA;Municipal Urbana;0;1540;1710;360;2950;980;0;0;0;0;140;0;;;0;20;30;10;80;20;0;0;0;0;0;0
SP;PARAPUA;Municipal Rural;0;0;0;0;0;960;0;0;0;0;0;0;;;0;0;0;0;0;20;0;0;0;0;0;0
SP;PARAPUA;Estadual e Municipal;0;1540;1710;360;2950;1940;0;3840;520;990;210;130;;;0;20;30;10;80;40;0;230;10;60;0;20
SP;PARDINHO;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;PARDINHO;Estadual Urbana;0;0;0;0;0;0;0;0;2550;0;0;370;;;0;0;0;0;0;0;0;0;130;0;0;10
SP;PARDINHO;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PARDINHO;Municipal Urbana;0;1180;1870;0;5220;0;3740;470;0;0;0;0;;;0;0;20;0;90;0;80;10;0;0;0;0
SP;PARDINHO;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PARDINHO;Estadual e Municipal;0;1180;1870;0;5220;0;3740;470;2550;0;0;370;;;0;0;20;0;90;0;80;10;130;0;0;10
SP;PARIQUERA-ACU;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;PARIQUERA-ACU;Estadual Urbana;0;0;0;0;0;0;6830;0;2710;1800;0;80;;;0;0;0;0;0;0;180;0;50;60;0;0
SP;PARIQUERA-ACU;Estadual Rural;0;0;30;0;210;0;2370;0;1640;0;30;0;;;0;0;0;0;0;0;130;0;20;0;0;0
SP;PARIQUERA-ACU;Municipal Urbana;0;1030;2030;770;8520;0;0;0;0;0;0;0;;;0;0;210;40;380;0;0;0;0;0;0;0
SP;PARIQUERA-ACU;Municipal Rural;0;0;180;740;490;2220;0;0;0;0;0;0;;;0;0;0;20;50;80;0;0;0;0;0;0
SP;PARIQUERA-ACU;Estadual e Municipal;0;1030;2240;1510;9220;2220;9200;0;4350;1800;30;80;;;0;0;210;60;430;80;310;0;70;60;0;0
SP;PARISI;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;PARISI;Estadual Urbana;0;0;0;0;0;0;0;1250;0;680;0;0;;;0;0;0;0;0;0;0;60;0;60;0;0
SP;PARISI;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PARISI;Municipal Urbana;0;740;0;630;0;1790;0;0;0;0;0;0;;;0;20;0;40;0;70;0;0;0;0;0;0
SP;PARISI;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
SP;PARISI;Estadual e Municipal;0;740;0;630;0;1790;0;1250;0;680;0;0;;;0;20;0;40;0;70;0;60;0;60;0;0
SP;PATROCINIO PAULISTA;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP;PATROCINIO PAULISTA;Estadual Urbana;0;0;0;0;0;0;6750;0;4370;0;0;0;;;0;0;0;0;0;0;520;0;230;0;0;0
